unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,cam_pos_x_m,cam_pos_y_m,cam_pos_z_m,cam_dist_m,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787973282844,2.01513577,82,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.602458,1659.8667,0,,,0,2,320.879974,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282844,2.01573157,83,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.595875025,1678.20422,0,,,0,2,320.920929,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282845,2.01633883,84,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.607167006,1646.99329,0,,,0,2,320.961884,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282845,2.0169611,85,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.622375011,1606.74841,0,,,0,2,321.002808,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282846,2.01763916,86,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.678166986,1474.56311,0,,,0,2,321.043762,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282847,2.01823735,87,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.598040998,1672.12622,0,,,0,2,321.084717,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282847,2.01871777,88,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.480459005,2081.34302,0,,,0,2,321.125671,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282848,2.01923442,89,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.516708016,1935.32898,0,,,0,2,321.166595,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282848,2.01983237,90,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.59791702,1672.4729,0,,,0,2,321.20755,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282849,2.02043104,91,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.598625004,1670.49487,0,,,0,2,321.24881,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
1787973282850,2.02104592,92,unnamed,,NO_POSE,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,0.614875019,1626.3468,0,,,0,2,321.289185,264.974457,38338,DEFAULT,ADAPTIVE,CAR,
